gene_selected;gene_evaluated;corr;pvalue;rank;is_on_pathway
GART;YLPM1;0,098560772;0,002330961;3503;0
GART;KIF1A;-0,098556201;0,00233206;3504;0
GART;CIAO1;0,098543423;0,002335137;3505;0
GART;H4C1;-0,098541505;0,002335599;3506;0
GART;MRPL19;0,098536298;0,002336854;3507;0
GART;BHLHE22;0,098529689;0,002338448;3508;0
GART;TOMM70;0,098519678;0,002340865;3509;0
GART;CFAP70;-0,098517253;0,00234145;3510;0
GART;SULT1C3;-0,098515412;0,002341895;3511;0
GART;LRRC49;0,098511145;0,002342926;3512;0
GART;GPR34;-0,098504887;0,002344439;3513;0
GART;PYGL;-0,098494484;0,002346955;3514;0
GART;KCNA7;0,09848067;0,002350301;3515;0
GART;ZNF284;0,09848036;0,002350376;3516;0
GART;DCLRE1B;-0,09846995;0,002352901;3517;0
GART;ID4;-0,098462258;0,002354767;3518;0
GART;MRPL9;0,098436642;0,002360994;3519;0
GART;AKAP8L;0,098436399;0,002361053;3520;0
GART;SLC18A1;0,098423735;0,002364137;3521;0
GART;ASAP2;0,098411121;0,002367213;3522;0
GART;ARMC1;0,098395465;0,002371035;3523;0
GART;MBIP;0,098392134;0,002371849;3524;0
GART;ABCB6;-0,098377709;0,002375377;3525;0
GART;SP7;-0,098347813;0,002382703;3526;0
GART;SLC22A6;-0,098334203;0,002386045;3527;0
GART;RPP25;0,098310163;0,002391959;3528;0
GART;NSD3;0,098286323;0,002397837;3529;0
GART;EWSR1;-0,098277696;0,002399968;3530;0
GART;FAM167B;-0,098274714;0,002400705;3531;0
GART;CCDC153;0,098259965;0,002404352;3532;0
GART;GABBR1;-0,098259202;0,00240454;3533;0
GART;ZNF331;0,098258123;0,002404808;3534;0
GART;SUMF1;0,098256654;0,002405171;3535;0
GART;ARPC1B;0,098218939;0,002414523;3536;0
GART;ROPN1L;-0,098205209;0,002417936;3537;0
GART;PACSIN2;0,098186296;0,002422644;3538;0
GART;PPP1R21;0,098180885;0,002423993;3539;0
GART;VN1R4;0,0981717;0,002426284;3540;0
GART;USP28;0,098157563;0,002429814;3541;0
GART;TMEM259;0,098149726;0,002431772;3542;0
GART;SNF8;0,098136741;0,002435021;3543;0
GART;PPP2R5E;-0,098135141;0,002435421;3544;0
GART;CCL8;0,098125241;0,002437901;3545;0
GART;WDPCP;-0,098120803;0,002439014;3546;0
GART;C17orf80;-0,098092651;0,002446081;3547;0
GART;CAMK2D;-0,098082888;0,002448536;3548;0
GART;DIP2A;0,098078147;0,00244973;3549;0
GART;ZBTB3;-0,098019673;0,002464489;3550;0
GART;RAB34;0,098015012;0,002465669;3551;0
GART;LEFTY2;0,098002756;0,002468774;3552;0
GART;PKNOX1;0,097979001;0,002474803;3553;0
GART;ILF3;0,097975628;0,00247566;3554;0
GART;TUBA8;-0,097967042;0,002477843;3555;0
GART;MED28;-0,097961421;0,002479273;3556;0
GART;SETDB2;-0,097930854;0,002487063;3557;0
GART;MPDZ;0,097928243;0,002487729;3558;0
GART;C12orf57;0,097922402;0,002489221;3559;0
GART;LAMA2;-0,097899079;0,002495185;3560;0
GART;GFAP;-0,09789623;0,002495914;3561;0
GART;BRWD3;-0,097895425;0,00249612;3562;0
GART;EOMES;-0,097883573;0,002499157;3563;0
GART;PSMB11;-0,097838559;0,00251072;3564;0
GART;G6PC2;-0,097835472;0,002511515;3565;0
GART;AGRN;-0,097833083;0,002512131;3566;0
GART;AVPR1A;-0,097815466;0,002516672;3567;0
GART;PTOV1;0,097802815;0,002519938;3568;0
GART;GNG11;-0,097802226;0,00252009;3569;0
GART;MAD1L1;0,097801701;0,002520225;3570;0
GART;BIRC7;0,097785444;0,002524428;3571;0
GART;CENPQ;0,097780278;0,002525765;3572;0
GART;OR5D18;-0,097772004;0,002527907;3573;0
GART;FBXL7;-0,097770892;0,002528195;3574;0
GART;LRP8;0,097770181;0,00252838;3575;0
GART;SMTN;-0,097685592;0,002550383;3576;0
GART;PRKCI;-0,097682149;0,002551282;3577;0
GART;SLC36A3;-0,097653904;0,00255867;3578;0
GART;SHKBP1;0,097613137;0,002569368;3579;0
GART;UBLCP1;0,097612081;0,002569646;3580;0
GART;NDUFAF2;-0,097612052;0,002569654;3581;0
GART;CMTR1;0,097564987;0,002582056;3582;0
GART;MANSC1;-0,097552307;0,002585407;3583;0
GART;LRRC55;-0,097550813;0,002585802;3584;0
GART;GPR149;-0,097546094;0,00258705;3585;0
GART;KRTAP19-5;0,097518455;0,002594372;3586;0
GART;ZBTB7A;0,097507857;0,002597185;3587;0
GART;MMEL1;-0,09749821;0,002599748;3588;0
GART;CCDC42;0,097481991;0,002604061;3589;0
GART;PEX16;0,097409571;0,002623402;3590;0
GART;GPR101;-0,097394764;0,002627372;3591;0
GART;SF3B2;-0,097393763;0,002627641;3592;0
GART;TCEANC2;-0,097376303;0,00263233;3593;0
GART;OGFOD3;0,097361625;0,002636278;3594;0
GART;ZNF512;-0,097350415;0,002639297;3595;0
GART;CT62;-0,09734209;0,002641541;3596;0
GART;TFCP2L1;-0,097337963;0,002642654;3597;0
GART;SH3GLB1;0,097329427;0,002644958;3598;0
GART;DNAH5;-0,097304617;0,002651663;3599;0
GART;CCDC181;-0,097267684;0,002661675;3600;0
GART;THAP8;0,097258464;0,002664179;3601;0
GART;CCDC81;-0,097246556;0,002667417;3602;0
GART;TEX261;-0,097230618;0,002671756;3603;0
GART;TYW3;-0,097224774;0,002673349;3604;0
GART;FGL2;-0,097218616;0,002675028;3605;0
GART;CYB561D1;-0,09718452;0,002684344;3606;0
GART;NAA80;-0,097182272;0,002684959;3607;0
GART;FBXL22;0,097170014;0,002688316;3608;0
GART;IFT80;-0,097156387;0,002692052;3609;0
GART;NPHP1;-0,097135736;0,002697723;3610;0
GART;ALX3;-0,097122778;0,002701287;3611;0
GART;TTN;-0,097119968;0,002702061;3612;0
GART;TAOK2;0,097102537;0,002706863;3613;0
GART;GINS3;-0,097085214;0,002711643;3614;0
GART;OR5C1;0,097084467;0,00271185;3615;0
GART;KLHL11;-0,097049882;0,002721417;3616;0
GART;VPS25;-0,097040281;0,002724079;3617;0
GART;ATN1;-0,096974189;0,002742465;3618;0
GART;OTUD4;-0,096960309;0,00274634;3619;0
GART;CYP4A11;-0,096944871;0,002750656;3620;0
GART;HRH4;-0,096938826;0,002752348;3621;0
GART;AMDHD1;-0,096932676;0,002754071;3622;0
GART;BTN1A1;-0,096932538;0,002754109;3623;0
GART;MYL6B;-0,09692374;0,002756575;3624;0
GART;ARRDC5;0,096910464;0,002760299;3625;0
GART;RTL9;-0,096898625;0,002763624;3626;0
GART;TACSTD2;-0,09684412;0,002778979;3627;0
GART;TUBA4A;-0,096838654;0,002780523;3628;0
GART;IFITM10;0,096824556;0,002784509;3629;0
GART;CCR5;-0,096797382;0,002792207;3630;0
GART;DMAP1;0,096788427;0,002794748;3631;0
GART;MAD2L1;0,096755571;0,00280409;3632;0
GART;SRSF9;-0,096746063;0,002806798;3633;0
GART;TM2D3;-0,096731745;0,002810882;3634;0
GART;GPR171;-0,096715675;0,002815471;3635;0
GART;AMER3;-0,096692783;0,002822021;3636;0
GART;CCDC102A;-0,096687485;0,002823538;3637;0
GART;TACC3;-0,096686799;0,002823735;3638;0
GART;IPO11;0,09665031;0,002834209;3639;0
GART;EIF2B1;0,09663663;0,002838145;3640;0
GART;NAE1;0,096628149;0,002840588;3641;0
GART;PNMA3;0,0966244;0,002841668;3642;0
GART;H3C11;0,096597463;0,002849442;3643;0
GART;ELMO1;0,096591528;0,002851157;3644;0
GART;OR2AG1;0,096589211;0,002851827;3645;0
GART;PHGDH;-0,09657161;0,002856921;3646;0
GART;RCC1;0,096541466;0,002865664;3647;0
GART;FTO;0,096534712;0,002867626;3648;0
GART;ZNF547;0,096528732;0,002869365;3649;0
GART;PSMD1;-0,096526909;0,002869895;3650;0
GART;PUM2;-0,096509192;0,002875052;3651;0
GART;FOXF2;-0,096502857;0,002876898;3652;0
GART;STAB1;-0,09649716;0,002878559;3653;0
GART;COMP;0,096467523;0,002887214;3654;0
GART;PFKFB2;-0,096454318;0,002891078;3655;0
GART;BTBD2;0,096449804;0,0028924;3656;0
GART;HRAS;-0,096448789;0,002892697;3657;0
GART;EFNB3;0,096442435;0,002894559;3658;0
GART;ENKD1;-0,09640504;0,002905539;3659;0
GART;CEP131;-0,096401837;0,002906481;3660;0
GART;SMARCD3;0,096383872;0,002911771;3661;0
GART;KMT5B;-0,096352559;0,002921012;3662;0
GART;NUDCD2;-0,09633197;0,002927103;3663;0
GART;COX6A1;0,096308439;0,002934079;3664;0
GART;PSMB1;-0,096300671;0,002936385;3665;0
GART;HOXB5;-0,096278777;0,002942893;3666;0
GART;PTGER2;-0,096266043;0,002946685;3667;0
GART;HERPUD1;0,096265006;0,002946994;3668;0
GART;GOSR2;-0,096249361;0,002951658;3669;0
GART;KLK1;0,0962298;0,0029575;3670;0
GART;MGAT4D;-0,096226298;0,002958547;3671;0
GART;ZNF346;-0,096213971;0,002962235;3672;0
GART;HOXA3;-0,096210133;0,002963384;3673;0
GART;ELL;0,096199903;0,002966449;3674;0
GART;PLSCR1;-0,096178825;0,002972773;3675;0
GART;SNX24;-0,096152533;0,002980679;3676;0
GART;ABLIM2;-0,096130576;0,002987296;3677;0
GART;PKIB;-0,09611368;0,002992396;3678;0
GART;SCG3;0,096058882;0,003008994;3679;0
GART;TFG;0,09605204;0,003011072;3680;0
GART;SH2D4A;0,096014937;0,003022365;3681;0
GART;SNX29;0,096007831;0,003024532;3682;0
GART;ETNPPL;-0,096005298;0,003025305;3683;0
GART;OR2D3;0,096001321;0,003026519;3684;0
GART;PHKB;-0,09598433;0,00303171;3685;0
GART;MED14;-0,095968071;0,003036684;3686;0
GART;PTGES3L;-0,095954038;0,003040984;3687;0
GART;C3orf18;-0,095951169;0,003041864;3688;0
GART;MICALL1;-0,095945827;0,003043503;3689;0
GART;GNG7;0,095931487;0,003047905;3690;0
GART;SLFN5;0,095910598;0,003054329;3691;0
GART;XKRX;-0,095904675;0,003056153;3692;0
GART;PMP22;-0,095898885;0,003057936;3693;0
GART;STIP1;0,095895915;0,003058852;3694;0
GART;SEPTIN2;-0,095891859;0,003060102;3695;0
GART;BPIFA2;0,095891792;0,003060123;3696;0
GART;IL18RAP;-0,095887065;0,003061581;3697;0
GART;TAF7L;-0,095884203;0,003062464;3698;0
GART;HEY2;-0,095872352;0,003066123;3699;0
GART;LY6H;0,095850824;0,003072779;3700;0
GART;ADGRB2;0,095846381;0,003074154;3701;0
GART;CSHL1;-0,095812267;0,003084734;3702;0
GART;TBKBP1;-0,095795537;0,003089934;3703;0
GART;PRPF3;-0,095780729;0,003094544;3704;0
GART;ADGRL3;-0,095776875;0,003095744;3705;0
GART;CHST10;-0,095770461;0,003097744;3706;0
GART;CYB561D2;-0,095755314;0,00310247;3707;0
GART;PDZD4;-0,095725767;0,003111708;3708;0
GART;LRIG2;-0,095724598;0,003112074;3709;0
GART;VWA2;-0,095685559;0,003124319;3710;0
GART;HCN1;-0,095683227;0,003125052;3711;0
GART;RPL22;0,095682235;0,003125364;3712;0
GART;ZBTB6;-0,095677366;0,003126895;3713;0
GART;GNG13;-0,09567392;0,003127978;3714;0
GART;CTSO;-0,095640604;0,003138475;3715;0
GART;SLC38A5;0,095631686;0,003141289;3716;0
GART;BMP8A;0,09561855;0,00314544;3717;0
GART;ZNF667;0,095610614;0,00314795;3718;0
GART;CCDC86;-0,095596022;0,00315257;3719;0
GART;RCOR2;-0,095593562;0,003153349;3720;0
GART;TMEM251;0,095515736;0,0031781;3721;0
GART;AGXT;-0,09551102;0,003179605;3722;0
GART;PLEKHM1;-0,095507628;0,003180688;3723;0
GART;NOL8;-0,095495777;0,003184475;3724;0
GART;PNMA2;0,095483271;0,003188476;3725;0
GART;BEX5;-0,095480479;0,00318937;3726;0
GART;SLC30A7;-0,095477871;0,003190205;3727;0
GART;KCNE2;0,095473964;0,003191456;3728;0
GART;KDM6B;0,095456847;0,003196945;3729;0
GART;RTRAF;0,095447957;0,003199798;3730;0
GART;MBD2;0,095443712;0,003201162;3731;0
GART;ZCCHC13;-0,09544237;0,003201593;3732;0
GART;H3C6;-0,095423832;0,003207554;3733;0
GART;UBE2B;-0,095407604;0,003212781;3734;0
GART;GAD1;-0,095400234;0,003215157;3735;0
GART;DDX43;-0,095395048;0,00321683;3736;0
GART;TOM1L2;0,095392428;0,003217676;3737;0
GART;MPV17L2;0,095383319;0,003220617;3738;0
GART;PIP5K1B;0,095377637;0,003222453;3739;0
GART;ME1;-0,095272937;0,003256454;3740;0
GART;HHIPL2;-0,09527241;0,003256626;3741;0
GART;TRPT1;-0,095270117;0,003257374;3742;0
GART;ZNF654;-0,095268024;0,003258058;3743;0
GART;ZNF134;0,095267907;0,003258096;3744;0
GART;TGOLN2;-0,095262012;0,003260021;3745;0
GART;DDRGK1;-0,095245569;0,003265395;3746;0
GART;KRT77;-0,095244831;0,003265637;3747;0
GART;YPEL4;-0,095213553;0,003275884;3748;0
GART;FSBP;0,095210576;0,00327686;3749;0
GART;COL1A1;0,095191201;0,003283224;3750;0
GART;AADAC;0,095186231;0,003284858;3751;0
GART;CMTM6;0,095185873;0,003284976;3752;0
GART;CRISP2;-0,095182722;0,003286013;3753;0
GART;VWA3B;-0,095173128;0,00328917;3754;0
GART;GNA15;0,095158343;0,003294042;3755;0
GART;ASAH2;-0,095155496;0,003294981;3756;0
GART;LRRC14;0,095150376;0,00329667;3757;0
GART;PRC1;0,095147548;0,003297603;3758;0
GART;ALKBH3;-0,095140167;0,00330004;3759;0
GART;WNT10B;-0,095135899;0,00330145;3760;0
GART;OR10P1;-0,0951338;0,003302144;3761;0
GART;CLHC1;-0,095128898;0,003303764;3762;0
GART;ANXA9;-0,095118303;0,003307269;3763;0
GART;FAM218A;0,095095204;0,003314921;3764;0
GART;KRT74;-0,095059554;0,003326762;3765;0
GART;GNAT1;-0,095033211;0,003335537;3766;0
GART;PPP1R11;-0,095023234;0,003338866;3767;0
GART;CASTOR2;0,094976306;0,003354564;3768;0
GART;DEFA6;0,094970161;0,003356625;3769;0
GART;CLIC3;0,094970006;0,003356677;3770;0
GART;SPINK2;0,094945818;0,003364799;3771;0
GART;LGI3;0,094940588;0,003366557;3772;0
GART;IMPACT;-0,094928378;0,003370666;3773;0
GART;LRTM2;0,094920611;0,003373282;3774;0
GART;PARVG;0,094910435;0,003376712;3775;0
GART;SLC51A;-0,094898222;0,003380833;3776;0
GART;NIPSNAP3A;-0,094888518;0,003384111;3777;0
GART;STN1;0,094843;0,003399524;3778;0
GART;LCN15;-0,094842763;0,003399604;3779;0
GART;HNRNPLL;-0,094823918;0,003406004;3780;0
GART;SOX14;-0,094821699;0,003406758;3781;0
GART;ZNF256;0,09480613;0,003412055;3782;0
GART;HSD3B1;-0,094805266;0,003412349;3783;0
GART;RBM17;-0,094793248;0,003416443;3784;0
GART;IFNAR2;0,094790547;0,003417364;3785;0
GART;HELB;-0,094789317;0,003417783;3786;0
GART;GALM;-0,094789038;0,003417879;3787;0
GART;OR52N4;0,094774253;0,003422923;3788;0
GART;CARMIL3;-0,094762904;0,0034268;3789;0
GART;MMP21;-0,094753504;0,003430014;3790;0
GART;TNFRSF14;-0,09475139;0,003430737;3791;0
GART;ALDH7A1;-0,094747647;0,003432018;3792;0
GART;RPL21;0,094746371;0,003432455;3793;0
GART;PABPC1L;-0,094744776;0,003433001;3794;0
GART;MIPEP;0,09474294;0,00343363;3795;0
GART;CPSF4;0,09470799;0,003445616;3796;0
GART;USP48;0,094690271;0,003451707;3797;0
GART;ENOX1;-0,094688235;0,003452407;3798;0
GART;CXADR;0,094687142;0,003452784;3799;0
GART;ATF5;0,094687093;0,0034528;3800;0
GART;COPS7B;0,094659674;0,003462248;3801;0
GART;SPSB2;0,094632116;0,003471767;3802;0
GART;SAFB;0,094626662;0,003473654;3803;0
GART;C15orf40;-0,094624588;0,003474372;3804;0
GART;ALDH6A1;-0,094615211;0,003477619;3805;0
GART;KIAA0319L;-0,094610722;0,003479174;3806;0
GART;CIBAR2;-0,094592409;0,003485525;3807;0
GART;AADACL3;-0,094590214;0,003486287;3808;0
GART;KCNIP2;-0,094589102;0,003486673;3809;0
GART;HELQ;-0,094575476;0,003491407;3810;0
GART;GPATCH8;0,094572297;0,003492513;3811;0
GART;AIMP2;-0,094568019;0,003494;3812;0
GART;SLC28A1;0,094567389;0,003494219;3813;0
GART;MUL1;0,094560116;0,00349675;3814;0
GART;PRDM14;-0,094555618;0,003498317;3815;0
GART;CSTF1;0,094519535;0,003510903;3816;0
GART;CDK15;-0,094505742;0,003515726;3817;0
GART;SLC16A10;-0,094500046;0,003517719;3818;0
GART;TBCD;0,094497449;0,003518628;3819;0
GART;PSG2;0,094490462;0,003521075;3820;0
GART;YIF1B;0,094481596;0,003524182;3821;0
GART;ZWINT;0,094467547;0,003529111;3822;0
GART;BACE2;0,094465747;0,003529742;3823;0
GART;RBMX;-0,094431557;0,003541765;3824;0
GART;SFXN3;0,094425032;0,003544064;3825;0
GART;GOLGA7B;-0,094404515;0,003551301;3826;0
GART;ARMH3;0,094373948;0,003562107;3827;0
GART;GJB3;-0,094372586;0,00356259;3828;0
GART;MMUT;-0,094328889;0,003578092;3829;0
GART;JHY;-0,094307515;0,003585697;3830;0
GART;CACNB1;-0,094302289;0,003587559;3831;0
GART;PCSK7;-0,094283721;0,00359418;3832;0
GART;RPL7;0,094280825;0,003595214;3833;0
GART;ANLN;-0,094268817;0,003599503;3834;0
GART;CFDP1;-0,094254723;0,003604544;3835;0
GART;ZNF471;0,094240791;0,003609533;3836;0
GART;PET100;0,094233811;0,003612034;3837;0
GART;KIF2A;0,094198378;0,003624758;3838;0
GART;REEP2;-0,09419106;0,003627391;3839;0
GART;OR7A17;0,094190291;0,003627668;3840;0
GART;SMARCC1;0,094182841;0,00363035;3841;0
GART;THNSL2;-0,094128254;0,00365006;3842;0
GART;TMCO6;-0,094126991;0,003650517;3843;0
GART;ALDH8A1;-0,094124996;0,003651239;3844;0
GART;PGLYRP1;-0,09412276;0,003652049;3845;0
GART;KTN1;0,094105864;0,003658172;3846;0
GART;GLYAT;-0,094100712;0,003660041;3847;0
GART;CLDN8;0,094094676;0,003662232;3848;0
GART;STPG1;-0,094054837;0,003676721;3849;0
GART;RERG;-0,094037177;0,003683161;3850;0
GART;KCNG4;-0,094028195;0,00368644;3851;0
GART;SNX15;-0,094027831;0,003686573;3852;0
GART;FTSJ1;0,094016408;0,003690747;3853;0
GART;SMAGP;-0,094008868;0,003693505;3854;0
GART;OR4B1;-0,094005557;0,003694717;3855;0
GART;C1GALT1C1;0,093988127;0,003701101;3856;0
GART;KCNQ5;0,093987554;0,003701311;3857;0
GART;JMJD8;0,093986316;0,003701764;3858;0
GART;ZNF700;0,093984972;0,003702257;3859;0
GART;MRGPRX1;-0,093960437;0,003711263;3860;0
GART;PRPF40A;-0,09395809;0,003712125;3861;0
GART;PON1;-0,093942775;0,003717758;3862;0
GART;PHYKPL;-0,093938335;0,003719392;3863;0
GART;STIMATE;-0,093934191;0,003720918;3864;0
GART;PRDM11;-0,093920899;0,003725817;3865;0
GART;ARHGAP29;-0,09391687;0,003727303;3866;0
GART;IL4;-0,093905787;0,003731394;3867;0
GART;CALML3;0,093905072;0,003731658;3868;0
GART;LCN12;0,093883891;0,003739487;3869;0
GART;COMMD10;-0,093875944;0,003742429;3870;0
GART;EGR1;0,093832896;0,003758398;3871;0
GART;STX12;-0,093830029;0,003759464;3872;0
GART;RILPL1;-0,093787367;0,003775355;3873;0
GART;IL10RB;0,093781408;0,00377758;3874;0
GART;SEPTIN10;0,093777782;0,003778934;3875;0
GART;TRMT61B;-0,093757595;0,003786482;3876;0
GART;CARS1;0,093725707;0,003798432;3877;0
GART;TMEM222;0,093722026;0,003799813;3878;0
GART;BLCAP;-0,093712459;0,003803407;3879;0
GART;PINK1;-0,093700044;0,003808073;3880;0
GART;CILP2;0,093686361;0,003813224;3881;0
GART;DNAAF9;-0,093685861;0,003813412;3882;0
GART;MAGED2;0,093679922;0,003815649;3883;0
GART;LIN54;-0,093675944;0,003817149;3884;0
GART;WDR55;0,093674935;0,003817529;3885;0
GART;IL16;0,093663939;0,003821676;3886;0
GART;SYCP3;-0,093660982;0,003822793;3887;0
GART;OR2B6;-0,093652287;0,003826076;3888;0
GART;CAPN15;0,093651706;0,003826295;3889;0
GART;NUCKS1;0,093637418;0,003831696;3890;0
GART;NGF;-0,093636279;0,003832127;3891;0
GART;RYR1;-0,09363033;0,003834378;3892;0
GART;RPS21;-0,093625322;0,003836274;3893;0
GART;NPRL2;0,093625042;0,00383638;3894;0
GART;PSMD11;-0,093623209;0,003837075;3895;0
GART;TOX2;0,093621942;0,003837555;3896;0
GART;CPN1;0,09358474;0,00385167;3897;0
GART;DIMT1;0,093575179;0,003855305;3898;0
GART;TRIM50;-0,093571576;0,003856676;3899;0
GART;SF3A3;-0,093570704;0,003857007;3900;0
GART;RGS20;0,093543518;0,003867365;3901;0
GART;CEP70;-0,093517059;0,00387747;3902;0
GART;PHF3;-0,093504279;0,003882359;3903;0
GART;NMD3;0,093503435;0,003882682;3904;0
GART;BLK;0,093499445;0,00388421;3905;0
GART;TAS2R1;-0,093481482;0,003891095;3906;0
GART;FXYD5;-0,093435348;0,003908827;3907;0
GART;HAUS4;-0,093428851;0,00391133;3908;0
GART;CXCL14;-0,093412887;0,003917487;3909;0
GART;GLI2;-0,093412299;0,003917714;3910;0
GART;BRCA2;-0,093371525;0,00393348;3911;0
GART;FAXDC2;0,093360082;0,003937915;3912;0
GART;ASB12;-0,093332284;0,003948707;3913;0
GART;USP44;-0,093304686;0,003959448;3914;0
GART;CELSR3;-0,093294901;0,003963263;3915;0
GART;TLNRD1;0,093287549;0,003966131;3916;0
GART;LITAF;0,093276825;0,003970319;3917;0
GART;TMEM233;-0,093272728;0,003971919;3918;0
GART;DNAJC22;-0,093259057;0,003977265;3919;0
GART;XPO7;0,093245731;0,003982482;3920;0
GART;ADIRF;-0,093235045;0,003986671;3921;0
GART;ESYT2;0,093222244;0,003991693;3922;0
GART;CD101;-0,093203148;0,003999195;3923;0
GART;ZNF433;0,093201323;0,003999913;3924;0
GART;OR7E24;-0,093196316;0,004001883;3925;0
GART;PON2;-0,093188365;0,004005012;3926;0
GART;SZT2;-0,093146061;0,004021701;3927;0
GART;FZD6;0,09311305;0,004034767;3928;0
GART;ZFYVE26;-0,093098507;0,004040535;3929;0
GART;HSPD1;0,093068362;0,004052516;3930;0
GART;CCNT1;0,093058235;0,004056548;3931;0
GART;CYP26A1;-0,093050132;0,004059778;3932;0
GART;COX7A1;0,093013855;0,004074261;3933;0
GART;POTEM;0,093003186;0,00407853;3934;0
GART;POLR3H;0,09299327;0,004082501;3935;0
GART;RTF2;0,092979134;0,004088168;3936;0
GART;NRP1;0,092937663;0,004104835;3937;0
GART;DZANK1;0,092935591;0,004105669;3938;0
GART;TMBIM6;-0,092926801;0,004109211;3939;0
GART;SBNO1;-0,092924709;0,004110054;3940;0
GART;PTP4A1;0,092920976;0,004111559;3941;0
GART;TIA1;-0,092907784;0,004116881;3942;0
GART;GAS1;-0,092895433;0,00412187;3943;0
GART;SNRNP35;0,092883207;0,004126814;3944;0
GART;PIBF1;-0,092878415;0,004128753;3945;0
GART;AAAS;-0,092877022;0,004129317;3946;0
GART;SEM1;-0,092869588;0,004132327;3947;0
GART;NRF1;0,092867358;0,004133231;3948;0
GART;MED4;0,092853548;0,004138829;3949;0
GART;CDH11;-0,092853202;0,004138969;3950;0
GART;TRPC1;-0,092832228;0,004147486;3951;0
GART;ANKRD46;0,09280931;0,00415681;3952;0
GART;AKT1S1;0,092784239;0,004167031;3953;0
GART;ETS2;0,092781727;0,004168056;3954;0
GART;ASB10;-0,092778074;0,004169548;3955;0
GART;RAB3B;-0,092759113;0,004177297;3956;0
GART;PPP2R3A;-0,092757346;0,00417802;3957;0
GART;GAGE10;0,092736743;0,004186457;3958;0
GART;AIFM3;-0,092735414;0,004187002;3959;0
GART;FAS;-0,092732878;0,004188042;3960;0
GART;CLASRP;0,092724788;0,00419136;3961;0
GART;ANKRD39;-0,09271991;0,004193362;3962;0
GART;FAM114A1;0,092703012;0,004200303;3963;0
GART;NLRP8;0,092651549;0,004221508;3964;0
GART;FEN1;0,092647873;0,004223027;3965;0
GART;NRM;-0,092640532;0,004226061;3966;0
GART;RPUSD3;0,09263301;0,004229171;3967;0
GART;ACIN1;0,092608292;0,004239407;3968;0
GART;TMEM106C;-0,09259778;0,004243767;3969;0
GART;CISD3;-0,092594304;0,00424521;3970;0
GART;NEMP1;-0,092590925;0,004246612;3971;0
GART;CTDSP2;-0,092586245;0,004248556;3972;0
GART;HS1BP3;-0,092572942;0,004254085;3973;0
GART;MAP3K13;-0,092568234;0,004256043;3974;0
GART;PRMT8;0,092553341;0,004262243;3975;0
GART;DZIP1;0,092534444;0,004270122;3976;0
GART;PKMYT1;0,092472669;0,004295971;3977;0
GART;OCEL1;0,092462269;0,004300336;3978;0
GART;TUT7;-0,092453778;0,004303904;3979;0
GART;RTP3;-0,092447491;0,004306547;3980;0
GART;EFCAB3;-0,092441361;0,004309125;3981;0
GART;BIRC6;-0,092424949;0,004316035;3982;0
GART;STUB1;-0,092421803;0,004317361;3983;0
GART;PIK3R1;0,092421248;0,004317595;3984;0
GART;AHR;0,092406589;0,004323777;3985;0
GART;MARCKSL1;-0,092388656;0,004331351;3986;0
GART;EMID1;-0,092343583;0,004350442;3987;0
GART;SUDS3;0,092328773;0,004356731;3988;0
GART;OLA1;0,092314464;0,004362815;3989;0
GART;PSMB8;0,092312336;0,004363721;3990;0
GART;EBNA1BP2;-0,092305315;0,00436671;3991;0
GART;NBEAL2;0,092301164;0,004368477;3992;0
GART;PDE6C;-0,092233701;0,004397301;3993;0
GART;PIM3;0,092214356;0,004405598;3994;0
GART;ELOVL5;0,092196055;0,00441346;3995;0
GART;LGALS16;0,092190715;0,004415756;3996;0
GART;TRIM26;-0,092183116;0,004419026;3997;0
GART;LYG2;-0,092160022;0,004428977;3998;0
GART;CDC25C;-0,09214874;0,004433845;3999;0
GART;EGLN1;-0,092135759;0,004439453;4000;0
GART;ETV1;0,092129379;0,004442211;4001;0
GART;PRLR;-0,092129085;0,004442338;4002;0
GART;CCR3;-0,092113856;0,004448929;4003;0
GART;ATRN;-0,09208786;0,0044602;4004;0
GART;APOA4;0,092087317;0,004460436;4005;0
GART;KCNG1;-0,092020022;0,004489734;4006;0
GART;ZNF429;0,092000824;0,004498124;4007;0
GART;DDX24;-0,091964981;0,004513827;4008;0
GART;TANK;-0,09196126;0,00451546;4009;0
GART;MECR;0,091943561;0,004523234;4010;0
GART;BAK1;-0,091941619;0,004524088;4011;0
GART;FUT3;0,091935591;0,004526739;4012;0
GART;ELF5;-0,091923266;0,004532164;4013;0
GART;RHOH;0,091904357;0,004540498;4014;0
GART;ZBTB11;0,091895035;0,004544612;4015;0
GART;CTSL;0,091884017;0,004549479;4016;0
GART;THOC7;0,091881646;0,004550527;4017;0
GART;NAP1L3;-0,091856589;0,004561614;4018;0
GART;SLC26A1;0,091829493;0,004573631;4019;0
GART;PCYT1B;-0,091825771;0,004575284;4020;0
GART;CHRNA2;0,091823732;0,00457619;4021;0
GART;MAPKAPK2;0,091812487;0,004581189;4022;0
GART;ITFG2;-0,091807182;0,004583548;4023;0
GART;NUDCD1;0,09180137;0,004586135;4024;0
GART;HPGD;0,091779081;0,004596066;4025;0
GART;GDF9;-0,091763502;0,004603019;4026;0
GART;ZNF808;0,091755391;0,004606643;4027;0
GART;SNCB;0,091753897;0,004607311;4028;0
GART;SERPINB10;-0,091752723;0,004607835;4029;0
